id,sett_prod,anno,imballo,lotto,desc1,desc2,desc3,q_iniz,mov,magazzino,mv,mo,cv,co,ce,contratto,acquirente,created_at,updated_at,rt,lotto_padre,anno_raccolta,conto_lavoro
271,22,2026,BIG BAG N° 13,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.005,0.0433,0,0.0833,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
272,22,2026,BIG BAG N° 14,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.012,0.03,0,0.0933,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
273,22,2026,BIG BAG N° 15,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.01,0.0333,0,0.1033,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
274,22,2026,BIG BAG N° 16,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.008,0.0433,0,0.1,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
275,22,2026,BIG BAG N° 17,SO052026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.006,0.04,0,0.0866,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
276,24,2026,BIG BAG N° 1,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.004,0.0466,0,0.0966,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
277,24,2026,BIG BAG N° 2,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.003,0.0533,0,0.1066,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
278,24,2026,BIG BAG N° 3,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.004,0.04,0,0.0866,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
279,24,2026,BIG BAG N° 4,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.005,0.0366,0,0.1033,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
280,24,2026,BIG BAG N° 5,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.006,0.0566,0,0.0866,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
281,24,2026,BIG BAG N° 6,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.005,0.06,0,0.1033,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
282,24,2026,BIG BAG N° 7,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.007,0.0366,0,0.0866,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
283,24,2026,BIG BAG N° 8,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.006,0.05,0,0.0966,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
284,24,2026,BIG BAG N° 9,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.004,0.0466,0,0.0666,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
285,24,2026,BIG BAG N° 10,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.003,0.04,0,0.0766,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
286,24,2026,BIG BAG N° 11,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.003,0.0466,0,0.08,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
287,24,2026,BIG BAG N° 12,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.003,0.04,0,0.0833,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
288,24,2026,BIG BAG N° 13,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.004,0.0466,0,0.1,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
289,24,2026,BIG BAG N° 14,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.003,0.02,0,0.0766,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
290,24,2026,BIG BAG N° 15,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.005,0.02,0,0.06,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
291,24,2026,BIG BAG N° 16,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.004,0.0333,0,0.0566,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
292,24,2026,BIG BAG N° 17,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.003,0.0266,0,0.06,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
293,24,2026,BIG BAG N° 18,SO062026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Vignanello,0.005,0.02,0,0.06,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
294,17,2026,BIG 1,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.009,0.0633,0,0.14,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
295,17,2026,BIG 2,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.008,0.05,0,0.23,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
296,17,2026,BIG 3,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.005,0.0566,0,0.13,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
297,17,2026,BIG 4,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.007,0.05,0,0.1766,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
298,18,2026,BIG 5,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.01,0.0533,0,0.1533,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
299,18,2026,BIG 6,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.005,0.0733,0,0.1566,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
300,18,2026,BIG 7,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.01,0.0666,0,0.13,0,,,2026-06-23T14:23:26.031776+00:00,2026-06-23T14:23:26.031776+00:00,0,,2025,false
424,21,2025,BIG BAG N°4,S103/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.002,0.0166,0,0.0466,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-23T14:23:45.554466+00:00,0,,2024,false
425,21,2025,BIG BAG N°5,S103/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0,0.0066,0,0.0433,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-23T14:23:45.554466+00:00,0,,2024,false
427,25,2025,BIG 7,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.007,0.0157,0,0.08,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-23T14:23:45.554466+00:00,0,,2024,true
428,25,2025,BIG 8,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.011,0.02,0,0.08,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-23T14:23:45.554466+00:00,0,,2024,true
432,25,2025,BIG 20,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.015,0,0.075,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-23T14:23:45.554466+00:00,0,,2024,true
433,25,2025,BIG 21,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.015,0,0.06,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-23T14:23:45.554466+00:00,0,,2024,true
434,25,2025,BIG 22,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.003,0.015,0,0.06,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-23T14:23:45.554466+00:00,0,,2024,true
435,25,2025,BIG 23,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.008,0.025,0,0.075,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-23T14:23:45.554466+00:00,0,,2024,true
436,25,2025,BIG 25,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.005,0,0.07,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-23T14:23:45.554466+00:00,0,,2024,true
426,25,2025,BIG 2,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.02,0,0.06,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-24T10:16:20.130827+00:00,0,,2024,true
431,25,2025,BIG 19,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.006,0.02,0,0.075,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-24T10:16:22.403292+00:00,0,,2024,true
430,25,2025,BIG 17,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.006,0.02,0,0.06,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-24T10:16:24.182981+00:00,0,,2024,true
429,25,2025,BIG 14,AB06/2024,CONVENZIONALI,SGUSCIATE,13/15,950,0,Fabbrica,0.009,0.015,0,0.105,0,,,2026-06-23T14:23:45.554466+00:00,2026-06-24T10:16:27.992176+00:00,0,,2024,true
301,18,2026,BIG 8,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.009,0.0733,0,0.15,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
302,19,2026,BIG 9,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.017,0.0666,0,0.1966,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
303,19,2026,BIG 10,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.011,0.07,0,0.1333,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
304,19,2026,BIG 11,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.012,0.0733,0,0.0866,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
305,19,2026,BIG 12,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.015,0.08,0,0.0733,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
306,19,2026,BIG 13,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.013,0.0666,0,0.0833,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
307,19,2026,BIG 14,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.009,0.0466,0,0.1533,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
308,19,2026,BIG 15,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.006,0.0566,0,0.1133,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
309,19,2026,BIG 16,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.004,0.0366,0,0.0966,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
310,19,2026,BIG 17,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.009,0.0633,0,0.0866,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
311,20,2026,BIG 18,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.01,0.0566,0,0.09,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
312,20,2026,BIG 19,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.008,0.0666,0,0.0866,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
313,20,2026,BIG 20,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.008,0.0566,0,0.1133,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
314,20,2026,BIG 21,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.007,0.0533,0,0.1233,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
315,20,2026,BIG 22,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.016,0.08,0,0.1733,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
316,20,2026,BIG 23,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.014,0.0666,0,0.1366,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
317,20,2026,BIG 24,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.012,0.08,0,0.1566,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
318,20,2026,BIG 25,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.01,0.0733,0,0.1233,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
319,20,2026,BIG 26,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.011,0.07669,0,0.1366,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
320,20,2026,BIG 27,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.012,0.0733,0,0.1166,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
321,20,2026,BIG 28,FI1459/2026,CONVENZIONALI,SGUSCIATE,13/15,704,0,Fabbrica,0.012,0.0733,0,0.1166,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
322,10,2026,BIG BAG N° 1,SO112025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.05,0,0,0,0.01,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
323,10,2026,BIG BAG N° 2,SO112025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.053,0,0,0,0.007,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
324,10,2026,BIG BAG N° 3,SO112025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,567,0,Fabbrica,0.034,0,0,0,0.005,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
325,9,2026,BIG 6,SO11/2025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,333,0,Fabbrica,0.348,0,0,0,0.006,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
326,17,2026,BIG 1,SO04/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,994,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
327,17,2026,BIG 2,SO04/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,829,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
328,17,2026,BIG 3,SO04/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,802,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
329,22,2026,BIG 1,SO05/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,958,0,Vignanello,0.326,0,0,0,0.156,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
330,22,2026,BIG 2,SO05/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,924,0,Vignanello,0.326,0,0,0,0.156,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
331,24,2026,BIG 1,SO062026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,961,0,Vignanello,0.423,0,0,0,0.119,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
332,24,2026,BIG 2,SO062026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,885,0,Vignanello,0.393,0,0,0,0.139,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
333,24,2026,BIG 3,SO062026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,968,0,Vignanello,0.378,0,0,0,0.215,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
334,24,2026,BIG 4,SO062026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,918,0,Vignanello,0.298,0,0,0,0.239,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
335,24,2026,BIG 5,SO062026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1040,0,Vignanello,0.109,0,0,0,0.002,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
336,18,2026,BIG 1,FI1459/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,954,0,Fabbrica,0.253,0,0,0,0.169,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
337,19,2026,BIG 2,FI1459/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,943,0,Fabbrica,0.253,0,0,0,0.169,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
338,19,2026,BIG 3,FI1459/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,906,0,Fabbrica,0.253,0,0,0,0.169,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
339,19,2026,BIG 4,FI1459/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,900,0,Fabbrica,0.286,0,0,0,0.231,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
340,20,2026,BIG 5,FI1459/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,939,0,Fabbrica,0.335,0,0,0,0.192,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
341,20,2026,BIG 6,FI1459/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,900,0,Fabbrica,0.296,0,0,0,0.076,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
342,20,2026,BIG 7,FI1459/2026,CONVENZIONALI,ROTTAME,DA SCEGLIERE,561,0,Fabbrica,0.306,0,0,0,0.013,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
343,18,2026,BIG BAG,FA04/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,887,0,Fabbrica,0.195,0,0,0,0.087,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0.718,,2025,false
344,18,2026,BIG BAG,FA04/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,720,0,Fabbrica,0.193,0,0,0,0.022,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0.785,,2025,false
345,18,2026,BIG BAG,FA04/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,928,0,Fabbrica,0.302,0,0,0,0.012,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0.686,,2025,false
346,20,2026,BIG BAG,FA05/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,1104,0,Fabbrica,0.21,0,0,0,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0.728,,2025,false
347,20,2026,BIG BAG,FA05/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,1084,0,Fabbrica,0.16,0,0,0,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0.72,,2025,false
348,20,2026,BIG BAG,FA05/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,996,0,Fabbrica,0.126,0,0,0,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0.86,,2025,false
349,18,2026,BIG03/2025,FI1459/2026,CONVENZIONALI,SCARTI,11/13,967,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
350,18,2026,BIG03/2025,FI1459/2026,CONVENZIONALI,SCARTI,13/15,972,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:26.179143+00:00,2026-06-23T14:23:26.179143+00:00,0,,2025,false
417,14,2026,BIG BAG,,CONVENZIONALI,SGUSCIATE,DA SCEGLIERE,963,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
418,14,2026,BIG BAG,,CONVENZIONALI,SGUSCIATE,DA SCEGLIERE,533,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
419,15,2025,BIG BAG N°1,S101/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.001,0.01,0,0.0433,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
420,19,2025,BIG BAG N°2,S102/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.001,0.03,0,0.0366,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
421,21,2025,BIG BAG N°1,S103/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.001,0.02,0,0.0533,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
422,21,2025,BIG BAG N°2,S103/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.001,0.0166,0,0.05,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
423,21,2025,BIG BAG N°3,S103/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.002,0.0233,0,0.0666,0,,,2026-06-23T14:23:45.265902+00:00,2026-06-23T14:23:45.265902+00:00,0,,2024,false
87,21,2026,BIG 7,FA05/2026,CONVENZIONALI,SGUSCIATE,9/11,1000,0,Fabbrica,0,0,0,0,0,,,2026-06-23T14:23:25.152235+00:00,2026-06-24T15:33:14.322346+00:00,0,,2025,false
85,17,2026,BIG 5,FA04/2026,CONVENZIONALI,SGUSCIATE,9/11,1000,0,Fabbrica,0.007,0.0166,0,0.0066,0,,,2026-06-23T14:23:25.152235+00:00,2026-06-24T15:33:17.535253+00:00,0.036,,2025,false
116,20,2026,BIG 30,FA05/2026,CONVENZIONALI,SGUSCIATE,11/13,1000,0,Fabbrica,0.003,0.0633,0,0.0433,0,,,2026-06-23T14:23:25.43434+00:00,2026-06-24T22:10:27.004562+00:00,0.015,,2025,false
1,43,2025,BIG BAG N° 3,S106/2025,BIOLOGICHE,SGUSCIATE,11/13,1000,0,Vignanello,0.001,0.0333,0,0.0966,0,,,2026-06-23T14:23:24.64299+00:00,2026-06-24T22:10:29.612024+00:00,0,,2025,false
